bidder_id,outcome,nb_bids,nb_auctions,nb_won,max_bids,nb_devices,nb_ips,nb_countries,nb_urls,ratio_main_url,min_action_time,mean_action_time,unique_action_time,min_react_time,mean_react_time,unique_react_time,merchandise_books and music,merchandise_computers,merchandise_home goods,merchandise_jewelry,merchandise_mobile,merchandise_office equipment,merchandise_others,merchandise_sporting goods
0e8212e286ee36da8945c2480e366417xa22x,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
40ef6a4a0c99b478fee1c93f4105b9d9mh9iv,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2d6a70a8341ea0fbe4c8537ffbce919etg4x0,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
88bf2c0f5460e28deb5eca2ef8e5e809ol5ru,0.0,7,1,0,7,2,7,1,1,1.0,75421052631.0,1562947368421.1667,6,2105263158.0,55285714286.0,7,0,0,0,0,1,0,0,0
b725a638efd8d51f66ae2f22ce1df678p9es7,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8cba56e5e7c2be942ea8472b73f0842fil1x0,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
0853bead89b03dd38a04d84f4312da7dukglz,0.0,2,2,0,1,2,2,1,1,1.0,7802947368421.0,7802947368421.0,1,9105263158.0,610710526316.0,2,0,0,0,0,0,0,0,1
cb9a75312b809291306c6213ed5dc67dw31qz,0.0,248,102,2,13,96,126,23,116,0.3185483870967742,0.0,312239505646.7085,242,0.0,136343286788.39592,219,0,0,0,1,0,0,0,0
01067975436d123f717ee5aba0dd4bbfa0937,0.0,48,2,0,47,36,47,18,1,1.0,2052631579.0,268278835386.34042,47,52631578.0,82167763157.83333,34,0,0,0,1,0,0,0,0
953879d32e39e014cf8ce73daa2547cb2ke8t,0.0,820,108,16,92,261,630,85,375,0.4585365853658537,0.0,16628172996.593407,568,0.0,132046644736.855,504,0,0,0,0,1,0,0,0
40efc98d259ee36a8c2a387ba49f39d0fa39h,0.0,27,10,1,14,21,22,3,6,0.4444444444444444,3421052632.0,507491902834.0,26,52631579.0,130522417154.0,25,0,0,0,1,0,0,0,0
9aca61f505f40a3b4f7865c2d00e2418s0e1f,0.0,791,120,3,79,169,692,36,126,0.32364096080910243,0.0,97798134576.94937,642,0.0,129934843437.71646,536,1,0,0,0,0,0,0,0
d7340ee3c04e600c31fd2a34c760f7e7d26bn,0.0,8,7,0,2,7,8,1,4,0.25,6894736842.0,10481210526315.715,7,263157895.0,67888157894.75,8,0,0,1,0,0,0,0,0
1ac788675f70655e71a013892d701e901kj13,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,21368421052.0,21368421052.0,1,0,0,0,1,0,0,0,0
d8ff621bc161b09d9192c445f4b3be7b8xow6,0.0,2,2,0,1,2,2,1,1,1.0,411842105263.0,411842105263.0,1,537578947368.0,1973499999999.5,2,0,0,0,1,0,0,0,0
e4a9bdad09ebc5d5a264723855fcaaad6q52x,0.0,74,13,0,57,44,69,10,52,0.16216216216216217,1526315790.0,181974044700.79453,73,0.0,31660739687.08108,53,0,0,0,0,1,0,0,0
796961698c2f2442e73c5195062370caawzzo,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,3210526316.0,3210526316.0,1,0,0,0,0,1,0,0,0
37ca0d0ded383d709676a4f9729ef39cpjfh4,0.0,2,2,0,1,2,2,2,1,1.0,4092526315789.0,4092526315789.0,1,6684210527.0,292763157895.0,2,0,0,0,1,0,0,0,0
84c4b58a1491da3a30710bcdf61f87054xfq6,0.0,211,125,13,14,160,210,11,132,0.0,8000000000.0,367354385964.9143,206,52631579.0,1273743254074.254,193,0,0,0,0,1,0,0,0
b4550ab1da3a3ed6e4a206c9ef78d496q23hb,0.0,73,11,0,62,44,67,15,38,0.4931506849315068,3842105263.0,1059552631578.9445,71,0.0,730750730994.1528,35,0,0,0,0,0,1,0,0
156f4a8763e602ef789f8048c6928676a1ily,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d0b096df6b5ffd2efe8d5cfad4a24912zs3dd,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,75684210527.0,75684210527.0,1,0,0,0,0,0,0,0,1
1b268ea4fe034638a92d683b94bcb330vee4w,0.0,2,2,0,1,2,2,2,2,0.0,1865210526316.0,1865210526316.0,1,1421052631.0,87394736841.5,2,0,0,0,0,0,1,0,0
dd7292cdbc81ebfb87945d9ab176d679gepf0,0.0,6,5,0,2,5,6,4,6,0.16666666666666666,234789473684.0,13654136842105.2,5,11578947369.0,9278114035088.0,6,1,0,0,0,0,0,0,0
86091a1e6c99358936979baf67d54457x1dzy,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,3578947368.0,3578947368.0,1,1,0,0,0,0,0,0,0
222a0e05442fec0af2d20ebdcafe4b28c2pi4,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b0164d9a18a3cdf6082e96f9708040690qcqf,0.0,28,20,2,4,23,14,6,2,0.32142857142857145,5684210526.0,435440545808.96295,27,315789474.0,447181052631.56,25,0,0,0,0,1,0,0,0
2797fe80977297483e724b8390161c937dh4g,0.0,14,12,0,2,7,13,4,1,1.0,151421052632.0,5747465587044.538,13,2315789474.0,169131578947.5,14,0,0,0,0,0,0,0,1
e9c8ee7f783723fe8496dd35232d88f2or1r1,0.0,1611,515,76,101,351,1004,69,540,0.3469894475481068,0.0,48007780320.36646,884,0.0,1584328040517.4194,1073,0,0,0,0,1,0,0,0
1e0b1a6ea8d307cb61e221723534c4dclf9w1,0.0,38,33,0,2,25,34,13,19,0.5,210526316.0,2066876244665.7297,37,1315789473.0,362173130193.9474,37,0,0,1,0,0,0,0,0
9e9270c06937bfa13f5b29e737c3438fcocyn,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,68473684210.0,68473684210.0,1,0,0,0,0,0,1,0,0
8720f071e045d4cec9d707c583a3d64avjyyy,0.0,21,17,0,4,11,20,3,7,0.7142857142857143,36263157895.0,3752592105263.15,20,1105263158.0,50576315789.55,20,0,0,1,0,0,0,0,0
34a7ce35b13775be4e20930ba2788a3ebu5n0,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,2947368421.0,2947368421.0,1,0,0,0,0,0,0,0,1
05a07a27e235d01fe480ea6ac73b8838jq28x,0.0,16,16,0,1,15,16,4,9,0.0625,53000000000.0,818870175438.6,15,789473684.0,84378289473.6875,16,0,0,0,0,1,0,0,0
3d48fb12020c1a81a65fdba2d75caf0d6q2nc,0.0,9,8,1,2,7,8,2,4,0.4444444444444444,28842105263.0,1530394736842.125,8,210526316.0,31142857142.857143,7,0,0,0,1,0,0,0,0
272a9183c10d9e80eda8ccaf6682db71203nk,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
7a71e329f3f2da98a3f82e7bfcb705a0t5822,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
9c223f867c65938ce8623fc41bec08485xddt,0.0,3,3,0,1,2,3,2,3,0.0,1303631578948.0,2285947368421.0,2,105473684211.0,2202736842105.5,2,0,0,0,0,1,0,0,0
6db047b1bdd342c09ecf9f5eecccaa4fy5l0q,0.0,356,92,0,118,128,284,11,162,0.25,105263158.0,201246553002.22253,336,0.0,73093651033.0,285,0,0,0,1,0,0,0,0
936d542904f515ea87bab7996497b11aszyco,0.0,3,3,0,1,3,3,1,2,0.6666666666666666,4873947368421.0,33236710526316.0,2,7684210527.0,17333333333.666668,3,0,0,0,0,1,0,0,0
163097c029285c7eefa2d60e474d65b4ap2l0,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,157894737.0,157894737.0,1,0,0,0,0,0,1,0,0
f211ff014ed43c9054916f97d6187108mpxr6,0.0,684,154,5,60,169,563,34,336,0.2777777777777778,0.0,19884102643.137627,506,0.0,56586222910.223526,465,0,0,0,0,1,0,0,0
c97dda0fd2de7d82d3a52eb6c0788062h3tq6,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
44be920e88377290bb204795f05a20369jp06,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
bba40511c6e56070602e8dde4229ff923zbuq,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8783939eb63e5eb4e5cd412d8480f3955ipxu,0.0,121,67,7,12,102,121,10,98,0.0,3157894737.0,112296052631.575,120,421052632.0,278311278195.4286,105,0,0,0,0,1,0,0,0
cbe756ce81f5c420a1f7079791ed9aa2js2u7,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,332842105264.0,332842105264.0,1,0,0,0,1,0,0,0,0
69b32dd82f265a04826106d17e2bac9ao9fu8,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
0daf4f87eb695e2a84e4156154209e09k6ga5,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
e0a87bc26e13c599894d7a5103fdca786tfat,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
10f1460119f9e42bcccd0f68ef59cc830pwtq,0.0,3,3,0,1,3,3,3,3,0.3333333333333333,8335105263158.0,35871421052631.5,2,263157894.0,72736842104.5,2,0,0,0,1,0,0,0,0
9f7e3e648ea8e6815c6e7caf59412e843iqbz,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
f35082c6d72f1f1be3dd23f949db1f577t6wd,1.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
8ea020a1fdccfd726f74ed7e90dc3400zy9iy,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,842105263.0,842105263.0,1,0,0,0,0,0,1,0,0
99bfa04865566ca88573ebfd3c7fb1f2c64cr,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,19842105263.0,19842105263.0,1,0,0,0,1,0,0,0,0
c6108e22518279361de99b3c7c298235mkoa9,0.0,6,6,1,1,6,6,3,3,0.6666666666666666,367052631579.0,2667863157894.8,5,210526316.0,103289473684.5,4,0,0,0,0,1,0,0,0
b9743f78108aefe3995e1c2291b5f3278cgpk,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,3368421053.0,3368421053.0,1,0,0,0,0,1,0,0,0
4b3e6a8a52c413a32f76a6d7a84a54bb8gb0t,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
4073de52fb5c46376dc3cac6b2f2cecdxyqjg,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b77312a06d10e22e3caca85fc7fe0342b2adf,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
7daf0e51b276c6ab5bd2ccf520dae106graj8,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b071545f5ad73150880c42e780d951bdzvxn7,0.0,135,66,3,21,77,102,12,74,0.26666666666666666,421052632.0,100197172034.56717,132,0.0,139236239453.56488,117,0,0,0,1,0,0,0,0
676ad0665c9bf74329ddc1f70ea48c16stnux,0.0,3,3,0,1,3,3,1,2,0.0,1220947368421.0,33547894736842.5,2,6526315790.0,59140350877.333336,3,0,0,1,0,0,0,0,0
2eaf4eef52d5b17615d08bf77386fa42yotej,0.0,23,17,3,4,6,11,3,4,0.043478260869565216,4157894737.0,3419320574162.6816,22,8526315789.0,498776942355.9048,21,0,0,0,1,0,0,0,0
fb7c9b1dcc3b44dd69e42a84406117db4t4mn,0.0,3,2,0,2,3,2,2,1,1.0,424368421053.0,4860026315789.5,2,80421052632.0,100280701754.66667,3,0,0,0,0,0,0,0,1
47d1dbfb67706772f8a44f50e5656602z04rc,0.0,2,2,0,1,2,2,2,1,1.0,354578947369.0,354578947369.0,1,789473684.0,11763157895.0,2,0,0,0,0,0,0,0,1
cbc71ae3c3690c89485eda3f08b9bb51rqrxz,0.0,22,11,0,5,19,15,6,1,1.0,3526315789.0,639902255639.0952,21,0.0,11918660287.09091,22,0,0,0,0,0,0,0,1
6b85d622dec4fff284d55895eba9969dqlhu9,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,4019368421052.0,4019368421052.0,1,0,0,0,0,1,0,0,0
c6a49cf5944626b45425712f9e19e91d2nyh7,1.0,78,26,3,10,4,78,2,62,0.0,52631579.0,53585782638.402596,68,421052631.0,395605974395.37836,71,0,0,0,0,0,0,0,1
80bf6ab93fbb8316efd5c0b42d4b46c83qrdn,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,3789473684.0,3789473684.0,1,1,0,0,0,0,0,0,0
4d0d345f552877998f41ba3cd1ba299885vu5,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
7c965df16147f68263573764dd257a7bxqmpt,0.0,8,8,0,1,8,8,2,5,0.5,17315789474.0,9701796992481.143,7,315789474.0,41993421052.75,8,0,0,0,0,1,0,0,0
060ac64ff78ae62e9bc697192cebea333760p,1.0,19,9,0,7,3,4,3,3,0.3684210526315789,0.0,349523391812.8889,18,105263158.0,431916408668.7647,17,0,0,1,0,0,0,0,0
1dead8a9cc54fdcf7a7c16dc6e06a3bbusgcu,0.0,10,6,1,3,6,10,8,1,1.0,19368421052.0,592760233918.1111,9,473684211.0,73763157894.75,8,0,0,0,0,0,1,0,0
8ec9269ed4f5aef4584d887dfd9e595aaynzb,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
fe4906ac4c8e2db5ed5a71e8a9d10080u6g7o,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d4d4b36ea722e5b939e51e34953004c4t671f,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,50512421052632.0,50512421052632.0,1,0,0,0,0,1,0,0,0
de8943f2b113702c98ef695888b7d0c6my29p,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2d113999234e06201c0940286d405453wqjsw,0.0,24,21,4,2,10,13,6,11,0.20833333333333334,894736842.0,3266450800915.3477,23,1578947368.0,2609062200956.909,22,0,0,0,0,1,0,0,0
6c0212679f2439c4113386b2c6ef513e8wr8p,0.0,150,36,1,32,2,149,30,3,0.98,631578948.0,517565171317.55707,147,52631579.0,81788070175.41333,138,0,0,0,0,0,0,0,1
055eb52087e0080b8ebca74be4f823f5c819l,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
aba1120a5b13cf72c1d52c0dac8aafc67nmoh,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
5aae3111e4fab04fa5067c740329a38d11361,0.0,4,3,0,2,4,4,4,4,0.0,1060052631579.0,1713526315789.6667,3,157894737.0,4175438596.6666665,3,0,0,0,0,1,0,0,0
936d73a062928a362901f0e507d57b0a8rjs7,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
2db8669a6d21a5c8197d4287ea32b7883gv5r,0.0,1,1,0,1,1,1,1,1,1.0,76929105263158.0,76929105263158.0,1,34736842105.0,34736842105.0,1,0,0,0,0,1,0,0,0
6713e820273f591bdff7d26a48ee30c5k4iii,0.0,7265,803,317,594,752,4364,51,3289,0.298554714384033,0.0,10639244725.249311,678,0.0,1493775556972.0168,3563,0,0,0,1,0,0,0,0
6393f55c093e04e6e608e1ee8be9c3e28omjd,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,0,0,0,1
aa7e36069de119ee3ad7c4d8c925fa3ekrs4i,0.0,7,7,1,1,6,7,3,4,0.42857142857142855,79368421052.0,2237622807017.5,6,17473684210.0,173589473684.2,5,0,0,0,1,0,0,0,0
429f301119adc32d35541dd4d60903563s7nr,0.0,4,4,0,1,4,4,3,3,0.0,855894736842.0,3183228070175.3335,3,4052631579.0,785592105263.0,4,0,0,0,0,0,0,0,1
8ac7cc6a62b82e675465e89f67ab1f962ltgu,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
fd1299f1343236dea07bd0ba5f8ca220csnv8,0.0,2,2,0,1,2,2,2,2,0.0,3750473684211.0,3750473684211.0,1,9684210526.0,42868421052.5,2,0,0,1,0,0,0,0,0
9d98d3f00a0c0bddf35470b0fb735fcdhiriy,0.0,48,19,0,6,19,29,11,45,0.020833333333333332,2526315790.0,1460055991041.4255,47,473684211.0,4852183650615.894,47,0,0,0,1,0,0,0,0
0fa357965f89388d8e7eb8cbc3b85c6bnnro4,0.0,7,6,1,2,6,7,3,3,0.5714285714285714,27315789474.0,2095078947368.5,6,1315789474.0,35022556391.14286,7,0,0,0,1,0,0,0,0
b7e16fd4fd9ff04b7d741b70730b7b6b1aw84,0.0,74,34,0,21,47,68,8,47,0.2972972972972973,1368421053.0,180463590483.06848,73,52631579.0,82563300142.22974,62,0,0,0,1,0,0,0,0
80130530788e55de6e9fd515271859d1kgfsd,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
54e279a4e162af7fc55d640aa62d0cbc9hxil,0.0,214,105,5,21,105,179,22,122,0.43457943925233644,105263158.0,63716827279.46479,203,52631579.0,150233834586.48096,181,0,0,0,0,1,0,0,0
4882587d42b3d7d8d7bec4315203f10bl2fts,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
452619e019e5651a8d98e3d59a478b7fez5e0,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
cdf76f38b6f46a3bd396a99123d26909xq5c3,0.0,75,26,0,48,61,72,24,32,0.21333333333333335,842105263.0,182990042674.25674,73,0.0,28315087719.24,52,0,0,0,0,1,0,0,0
5f7767924aa92a8f01b44a7e09f00a4dgqk8e,0.0,17,8,0,10,12,17,7,11,0.23529411764705882,59526315789.0,4462690789473.6875,16,0.0,24501547987.588234,16,0,0,0,0,0,1,0,0
46c0ae10d60c4fde2b6301bbafecd7b8dcla1,0.0,42,34,0,4,32,40,13,30,0.2619047619047619,52631579.0,324953786906.29266,41,52631579.0,224904761904.7857,39,0,0,0,0,1,0,0,0
9f101e80580cbff55a2307c028408a91nebzc,0.0,27,9,0,10,17,4,2,9,0.0,2157894737.0,2445657894736.846,26,2157894737.0,82150097465.74074,27,0,0,0,0,1,0,0,0
bc7722baf876d0735ddc885691eb687bgz365,0.0,44,21,0,7,25,41,4,3,0.4090909090909091,578947368.0,304948592411.2558,43,0.0,31101674641.136364,40,0,0,1,0,0,0,0,0
cf4eb0f68d47e6d4b92befd0b8fff39a098cd,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
a9062f1d7c589bb01ee0b330ee8791fc702il,0.0,23,5,1,11,10,19,3,3,0.9130434782608695,32789473684.0,554301435406.7273,22,105263158.0,155765550239.18182,22,0,0,0,0,0,0,0,1
34cc283e180fcd4902ef8758714c6d83th4nf,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
cc78aba7eb8293a1d70f083bd747fa1450906,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
af9c96944265cf541b3fe734a057821a825l7,1.0,249,63,13,41,99,168,38,181,0.26907630522088355,105263158.0,54817062818.33468,242,0.0,209301475445.92468,211,0,0,0,0,0,1,0,0
a283eb484c3245e5b12b18daccc075e9g9xk4,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
9af8e7dbdc3c620c8144d736242b3bd2fdbpx,0.0,17,5,0,11,14,17,1,16,0.11764705882352941,24105263158.0,4457351973684.25,16,1210526316.0,96913312693.52942,17,0,0,0,0,0,0,0,1
420e7aebb49d7ab3c04e109a98e152d7kquiz,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
61a4da78a5aa5bebcb3e9818a46771766gtq7,0.0,11,8,0,2,4,5,5,2,0.0,6421052632.0,6949815789473.7,10,368421053.0,193315789473.63635,11,0,0,0,0,1,0,0,0
6f7043cde57060a6766b551df5fa6fd9p3ojp,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
38125387ec30412c438280af8931254dmvfgb,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
d2eca28cbe0a3dc69715d719c6958faaaqx95,0.0,33,11,0,22,24,32,6,13,0.6060606060606061,6842105263.0,2398212171052.625,32,52631579.0,30775119617.272728,27,0,0,0,1,0,0,0,0
ac94684646bc6f708dcf4566f41ec05es9v44,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
bbad48cdaa604c1bf40b59120a775794rnlg1,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,592684210527.0,592684210527.0,1,0,0,0,1,0,0,0,0
73d4cec0ad358d272d757e0fce8440d01fvw8,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,14684210526.0,14684210526.0,1,0,0,0,1,0,0,0,0
8bf07d8631a2808f2c869e27afad2d41swgkd,1.0,297,67,5,22,78,165,20,157,0.23905723905723905,0.0,41001778093.88176,186,0.0,151665284787.28424,249,0,0,0,0,1,0,0,0
4bddcd4957ff826dfd3b3efe6eb96be9aw5tz,0.0,1173,265,30,80,330,857,75,813,0.25404944586530265,0.0,65946200826.29778,791,0.0,593294874741.4314,747,0,0,1,0,0,0,0,0
e2554dc14d54c3b7be85c59dbc1425f77qv4a,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
fba0c76970a464cfa9c043c906442f0eg53a2,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
b1410ac124aeb5ef6b06667786feb742tijnw,0.0,39,31,2,3,24,35,6,27,0.28205128205128205,3684210527.0,2033126038781.158,38,263157894.0,335251012145.7436,37,0,0,0,0,1,0,0,0
f8c42ccd10c3fe515e53082f0cde9a18oxgws,0.0,203,63,0,16,100,112,20,103,0.4187192118226601,210526316.0,66541948931.737625,195,0.0,109431842105.26,174,0,0,1,0,0,0,0,0
6e18a078182a21b8522bb69a822cc338in7rn,0.0,5,5,0,1,5,5,1,5,0.0,1227578947368.0,1967171052631.5,4,30315789473.0,14041989473684.0,5,0,0,0,0,0,0,0,1
84a773b3c9d300834d9d57af5dc83091y54cx,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
af5d33f9724b0e8c1f875406c0556d1e6eotm,0.0,932,85,0,782,209,717,26,482,0.2317596566523605,0.0,82966306744.30397,724,0.0,31745548080.734695,191,0,0,0,1,0,0,0,0
e2a61feee7f94b49d7de1ac6efb237c0fjt1z,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
1717f6d4c48ae8d3e5f2566d4bb525f854j6d,0.0,1,1,0,1,1,1,1,1,0.0,76929105263158.0,76929105263158.0,1,2087000000000.0,2087000000000.0,1,0,0,0,0,1,0,0,0
284cd72e028fe176f935114521ee998c5jsko,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
52d8066e28f168e5bee769559ead307e1go7e,1.0,523,113,3,26,157,264,35,221,0.0745697896749522,0.0,26089534180.27778,449,52631579.0,76390538603.31323,431,0,0,0,0,1,0,0,0
1e050a096927d5b34f4a85d3af28d30eybsaz,0.0,8,7,1,2,2,8,3,5,0.0,1578947368.0,8957661654135.285,7,1578947368.0,178360902255.7143,7,0,0,0,0,0,0,0,1
a9bfa54aef505d65ec488d8984c82a7bf0fjm,0.0,26,20,0,4,24,25,4,18,0.34615384615384615,157894737.0,507772631578.96,25,157894737.0,26123481781.346153,25,0,0,0,0,1,0,0,0
a6ec153fc7002cfd929b9f7199914cf75upgt,1.0,175,53,6,17,94,163,36,143,0.10285714285714286,210526316.0,77682093163.94254,172,0.0,108824248120.30357,157,0,0,0,0,0,0,0,1
655b88e646b94d0adb9e15e9f3b9c9a4lvcrz,0.0,22,11,0,10,19,22,17,20,0.13636363636363635,9894736842.0,449601503759.4286,21,210526316.0,46392344497.63636,19,0,0,0,0,0,0,0,1
f334d76f60cae7c67ab04b9e5cc49907hqsc4,0.0,0,0,0,0,0,0,0,0,0.0,76929105263158.0,76929105263158.0,1,75974105263158.0,75974105263158.0,1,0,0,0,0,1,0,0,0
